stock,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
301302.SZ,0,0,1,0,3,4,8,16,15,21,10,19,16,11,4,2,3,2,2,1,1
301306.SZ,0,1,0,2,4,8,3,3,16,25,6,22,12,7,6,6,2,1,0,1,0
301308.SZ,0,2,0,2,2,7,11,11,13,10,5,17,11,7,6,2,4,1,5,0,0
301309.SZ,0,0,0,0,2,0,1,3,12,20,11,21,7,1,1,0,0,0,0,0,0
301311.SZ,0,0,1,1,0,2,6,4,5,3,6,5,4,1,2,1,1,0,0,1,2
301312.SZ,1,1,4,2,5,7,4,14,13,16,5,15,13,10,5,6,2,3,2,1,1
301313.SZ,1,1,0,0,2,8,7,7,5,10,2,14,8,4,4,1,3,1,0,1,1
301316.SZ,2,0,1,1,3,3,6,4,12,7,4,14,7,4,5,1,2,2,0,0,0
301317.SZ,0,0,0,0,0,2,1,1,2,2,1,2,1,0,1,0,1,0,0,0,1
301318.SZ,0,0,2,1,0,4,6,5,15,26,9,21,9,6,4,1,1,0,0,0,0
301319.SZ,0,1,2,1,2,4,3,7,12,12,3,8,6,8,5,5,1,1,0,1,0
301321.SZ,1,0,0,0,2,6,10,7,12,20,9,13,11,8,2,3,2,1,5,0,0
301326.SZ,0,0,1,4,0,2,4,7,10,15,6,15,8,3,4,1,3,2,0,0,0
301327.SZ,1,0,0,0,1,2,4,11,12,15,8,6,11,5,1,2,2,3,0,0,1
301328.SZ,0,0,0,1,3,6,3,7,7,13,5,18,10,8,5,2,2,3,3,0,0
301330.SZ,0,0,0,0,1,6,8,8,16,12,12,23,9,5,6,1,2,1,1,1,0
301331.SZ,1,1,1,2,3,3,5,4,8,11,7,11,7,10,4,2,2,2,0,3,0
301333.SZ,0,0,1,1,1,4,9,14,16,14,4,13,8,7,10,4,1,3,3,0,1
301335.SZ,1,0,0,1,0,0,0,4,3,12,15,11,4,1,0,0,0,0,0,0,0
301336.SZ,0,0,1,1,2,3,6,8,16,17,13,17,12,8,0,2,2,0,0,0,0
301338.SZ,1,0,1,2,1,3,6,10,12,17,8,18,10,8,9,3,0,0,2,1,0
301339.SZ,0,0,0,1,2,4,10,6,10,7,7,20,8,10,6,1,1,1,0,0,1
301349.SZ,1,0,1,1,4,1,8,12,11,10,4,11,4,10,6,4,1,0,2,1,0
301356.SZ,0,0,0,0,0,0,0,3,12,14,10,10,5,1,0,0,0,0,0,0,0
301358.SZ,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
301359.SZ,0,1,0,0,0,1,1,4,9,9,6,12,7,0,2,0,0,0,0,0,0
301361.SZ,0,0,1,0,0,1,3,6,4,12,7,8,6,4,0,0,1,0,0,0,0
301363.SZ,0,1,0,1,3,5,3,5,10,8,8,8,11,4,3,2,1,1,1,0,1
301365.SZ,1,0,0,0,0,0,2,6,2,14,4,14,5,0,0,0,0,0,0,1,0
301366.SZ,0,2,1,0,1,0,4,5,6,9,13,18,12,4,2,1,0,1,0,1,0
301367.SZ,1,0,1,1,2,3,5,8,7,12,3,5,3,5,2,5,2,3,0,0,0
301368.SZ,0,0,0,0,1,2,2,3,3,6,2,8,2,4,0,2,1,0,0,0,0
301369.SZ,0,0,0,0,1,4,7,5,16,9,6,15,6,8,1,3,2,0,1,0,0
301373.SZ,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0
301377.SZ,0,0,1,0,2,1,4,7,5,5,5,12,3,4,2,1,2,0,0,0,0
301379.SZ,0,0,0,0,0,1,1,5,8,11,12,12,9,2,0,1,0,0,0,0,0
301380.SZ,0,1,0,2,0,3,4,4,15,8,1,9,8,5,4,2,1,0,0,0,1
301388.SZ,0,0,1,0,0,2,1,6,7,15,10,12,4,3,0,1,0,0,1,0,0
301389.SZ,0,0,0,2,1,0,5,4,6,15,10,15,4,3,2,1,0,0,0,0,0
301391.SZ,0,0,0,0,0,1,4,2,5,10,1,5,5,7,1,0,2,1,1,0,1
301396.SZ,0,0,0,0,1,1,8,7,6,7,4,10,3,3,3,2,2,2,0,0,0
301398.SZ,0,0,0,1,0,2,2,4,3,3,1,9,3,0,3,3,0,0,0,0,0
301419.SZ,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
430047.BJ,0,3,1,2,5,11,11,19,21,52,16,38,15,22,15,3,2,2,0,1,2
430090.BJ,0,2,0,2,4,7,9,14,36,52,22,30,16,9,7,6,2,3,1,1,2
430139.BJ,0,0,0,1,0,0,2,5,10,12,13,7,7,4,0,1,0,1,0,0,0
430198.BJ,0,0,0,0,2,2,3,8,18,52,89,33,7,7,2,2,0,1,0,0,0
430300.BJ,0,0,0,0,0,2,1,4,5,8,6,4,8,0,0,0,1,0,0,0,0
430418.BJ,0,0,0,1,1,0,3,4,23,58,52,43,14,7,5,1,0,0,0,0,1
430425.BJ,0,0,0,0,1,1,1,1,2,0,0,4,1,0,0,0,0,0,1,0,0
430476.BJ,0,0,0,0,0,2,3,8,7,10,9,9,7,9,2,1,1,0,3,1,1
430489.BJ,0,1,2,0,2,3,9,11,25,53,35,39,18,5,8,2,2,3,1,1,0
430510.BJ,0,0,3,0,0,7,12,14,29,47,32,29,15,4,0,3,5,1,1,0,2
430564.BJ,0,0,0,1,2,0,2,2,8,26,35,26,8,4,0,0,1,1,1,0,0
430685.BJ,0,0,0,1,2,2,3,2,10,16,12,8,3,2,0,5,2,2,0,0,0
430718.BJ,0,2,0,0,0,0,0,1,2,4,6,4,3,0,0,1,0,0,0,0,0
600000.SH,0,0,0,0,0,0,1,2,10,62,64,53,18,1,0,0,0,0,0,0,0
600004.SH,0,1,1,2,3,3,9,18,28,37,31,39,23,23,7,7,3,2,0,2,1
600006.SH,2,1,1,3,2,4,10,13,21,44,23,30,29,10,7,1,1,3,1,1,6
600007.SH,1,1,0,2,2,1,6,17,29,53,22,55,37,9,6,2,1,1,0,1,6
600008.SH,0,0,0,1,0,1,5,1,13,68,69,59,16,4,4,0,0,0,0,0,0
600009.SH,0,0,2,0,2,5,5,13,31,50,30,41,19,21,14,2,1,0,0,5,0
600010.SH,0,0,2,0,0,3,11,17,28,48,51,52,15,10,6,2,3,1,1,0,3
600011.SH,3,0,1,3,5,5,16,21,32,40,12,24,24,26,15,7,4,3,2,1,3
600012.SH,0,0,0,0,0,1,1,10,20,54,41,56,23,10,1,1,1,0,0,0,1
600015.SH,0,0,0,0,0,0,1,1,10,55,55,57,11,2,0,0,0,0,0,0,0
600016.SH,0,0,0,0,0,1,0,1,14,57,38,63,9,0,0,0,0,0,0,0,0
600017.SH,0,0,0,1,0,3,5,11,29,55,48,54,18,12,10,3,1,0,0,0,1
600018.SH,0,0,0,0,0,3,6,9,23,52,36,58,20,6,1,4,1,1,1,0,1
600019.SH,0,0,1,0,1,1,5,13,28,51,31,57,29,15,1,2,2,0,0,0,0
600020.SH,0,0,0,0,0,2,0,7,29,53,29,53,21,6,3,0,0,0,1,0,0
600021.SH,3,1,1,5,7,4,10,17,26,41,16,41,27,13,8,10,4,3,0,2,4
600022.SH,0,0,0,0,1,1,3,14,19,69,52,86,16,6,1,3,0,0,0,0,0
600023.SH,0,0,0,0,1,4,2,5,23,63,35,64,24,10,3,0,0,0,1,0,0
600025.SH,0,0,1,0,0,1,1,12,22,55,38,58,25,10,2,1,0,2,0,0,0
600026.SH,4,1,3,6,11,10,17,12,25,31,10,15,24,13,18,9,12,12,3,4,10
600027.SH,0,1,2,0,7,5,11,12,42,50,25,33,22,18,11,6,5,3,2,0,6
600028.SH,0,0,0,0,0,1,1,4,9,44,48,53,17,5,1,0,0,0,0,0,0
600029.SH,1,0,0,3,1,5,5,21,22,42,23,51,28,18,8,3,2,0,1,0,1
600030.SH,0,0,0,0,1,3,2,11,28,49,46,48,11,10,8,3,1,0,0,0,0
600031.SH,0,1,0,1,2,2,12,14,37,47,25,45,19,10,9,5,3,2,0,1,2
600032.SH,0,0,0,1,7,7,8,14,31,37,40,48,26,13,9,4,2,0,0,0,3
600033.SH,0,0,1,0,0,1,3,3,18,61,37,59,17,3,3,0,0,0,0,0,2
600035.SH,0,0,0,1,2,0,3,13,22,52,23,58,20,11,4,3,2,0,0,0,1
600036.SH,0,1,0,1,1,3,5,17,34,52,28,37,28,9,9,5,1,1,1,1,0
600037.SH,0,0,0,1,4,3,3,9,27,63,27,47,32,9,1,2,2,1,2,0,2
600038.SH,1,1,1,1,3,5,13,18,35,42,16,38,20,22,6,5,4,2,0,1,0
600039.SH,0,1,1,0,0,4,7,11,28,46,30,43,26,12,9,2,1,0,1,2,0
600048.SH,2,0,0,2,1,4,12,17,36,39,27,39,28,21,8,5,5,1,0,0,3
600050.SH,0,0,0,0,3,1,5,7,19,55,61,58,13,7,2,0,1,3,0,0,5
600051.SH,6,0,0,2,1,5,10,14,18,49,17,55,28,17,2,4,0,0,0,0,10
600052.SH,1,0,2,0,1,7,7,9,36,43,36,45,25,18,0,3,2,4,2,0,2
600053.SH,1,0,1,1,7,8,9,16,24,49,21,39,23,22,12,4,2,0,2,0,5
600054.SH,0,1,1,0,4,5,9,22,28,41,27,44,34,16,6,8,2,1,1,1,3
600055.SH,4,0,3,0,2,7,7,18,24,60,19,35,19,17,6,3,5,4,1,1,7
600056.SH,7,0,5,3,4,4,10,14,33,44,24,29,17,11,9,7,2,3,1,1,24
600057.SH,1,0,1,0,0,5,8,11,25,47,26,63,28,13,12,1,0,2,0,1,1
600058.SH,3,0,1,2,3,4,9,11,26,51,24,46,32,14,7,2,2,2,2,0,5
600059.SH,0,0,2,0,0,4,5,11,26,53,31,49,27,17,2,1,0,0,0,0,2
600060.SH,0,0,0,2,2,2,4,20,24,53,29,43,23,14,8,7,1,1,0,1,1
600061.SH,0,0,0,0,1,1,7,8,22,61,32,42,19,11,2,1,2,0,1,0,0
600062.SH,8,2,0,5,3,11,14,16,22,39,20,37,16,15,6,10,9,9,2,1,13
600063.SH,3,0,1,0,4,4,10,17,27,48,20,41,32,15,6,6,5,1,2,2,2
600064.SH,0,0,0,3,0,1,3,9,21,54,55,59,23,6,6,1,1,1,0,0,0
600066.SH,0,0,1,0,1,1,10,18,25,52,43,44,22,12,5,6,1,1,0,0,2
600067.SH,4,0,0,1,1,4,11,14,26,52,26,55,32,12,5,6,0,0,0,0,6
600070.SH,1,0,1,2,0,6,14,16,41,46,28,42,26,9,5,3,6,2,0,0,8
600071.SH,6,1,1,3,3,10,14,26,28,34,23,38,17,14,15,7,2,7,0,3,3
600072.SH,1,1,0,1,2,6,7,17,29,47,22,37,28,14,9,3,3,1,0,1,3
600073.SH,0,1,0,0,3,1,4,12,24,51,33,51,25,16,3,3,1,0,0,1,1
600075.SH,2,0,0,1,2,3,8,9,22,44,45,63,22,15,2,2,0,0,0,0,0
600076.SH,0,1,0,1,0,2,7,9,20,52,28,61,26,6,2,0,0,0,0,0,1
600077.SH,9,2,1,3,7,4,10,23,31,40,11,30,24,16,7,4,4,1,0,0,23
600078.SH,0,0,0,0,0,53,5,20,11,24,13,22,16,12,11,60,0,0,0,0,0
600079.SH,0,0,2,1,2,7,12,22,35,39,27,30,11,18,16,8,5,6,1,0,3
600080.SH,1,0,0,1,2,4,9,15,25,41,33,53,26,15,4,1,1,2,0,1,4
600081.SH,1,1,1,2,0,2,7,20,33,44,29,48,23,12,4,5,2,0,0,0,5
600082.SH,3,2,1,4,3,6,9,13,32,34,15,51,25,17,7,6,0,2,0,0,12
600083.SH,0,0,0,0,0,12,5,16,25,51,33,39,14,7,10,27,1,0,1,0,0
600084.SH,0,0,2,2,0,6,3,14,21,32,54,50,24,11,8,6,1,1,1,0,4
600085.SH,1,1,1,3,2,3,8,22,27,33,33,39,30,17,11,4,5,1,1,0,2
600088.SH,1,1,0,0,2,2,7,22,25,37,31,44,34,14,5,3,2,1,0,0,1
600089.SH,0,0,0,0,1,5,10,15,31,54,23,38,18,17,4,11,3,0,2,0,0
600094.SH,1,0,1,1,2,2,5,10,24,56,16,55,24,13,5,5,0,2,0,0,0
600095.SH,1,1,1,1,5,6,7,18,27,50,22,48,18,14,5,2,2,3,0,1,8
600096.SH,3,1,0,3,6,7,14,19,30,36,16,43,29,10,11,14,7,2,2,0,4
600097.SH,1,0,0,2,4,7,5,11,27,42,32,57,22,15,7,4,4,1,0,0,1
600098.SH,0,0,0,0,2,2,10,15,22,46,51,55,23,7,5,1,1,1,0,0,2
600099.SH,0,3,0,2,4,5,13,17,30,40,18,36,28,17,14,5,3,1,0,0,7
600100.SH,2,1,0,0,1,0,4,8,25,52,31,44,28,9,6,4,0,1,0,0,1
600101.SH,1,0,4,2,2,6,10,22,32,39,19,34,23,19,8,7,3,2,1,0,10
600103.SH,0,0,1,0,2,3,3,8,25,42,68,46,22,9,5,1,0,0,0,0,1
600104.SH,0,0,0,0,1,1,2,5,31,60,36,51,15,7,3,2,1,0,0,0,0
600105.SH,1,0,0,1,4,2,7,13,34,49,34,44,27,13,6,6,3,0,0,0,1
600106.SH,1,0,0,0,1,7,7,24,28,40,36,45,22,11,10,6,3,3,2,3,0
600107.SH,2,0,2,3,3,4,9,18,24,36,37,40,31,14,4,4,4,1,0,0,8
600108.SH,0,1,1,0,2,4,8,8,33,44,25,56,24,11,6,3,1,1,1,0,1
600109.SH,0,0,0,1,0,3,7,9,24,61,36,53,16,11,5,5,2,0,0,0,0
600110.SH,1,0,1,1,6,5,18,14,31,42,36,30,23,17,10,4,2,4,1,0,1
600111.SH,0,1,2,0,1,7,14,23,35,40,27,30,19,19,7,7,6,1,0,0,3
600112.SH,0,0,0,0,0,35,16,17,21,30,19,25,19,12,10,52,0,0,0,0,0
600113.SH,3,1,2,0,2,4,14,17,21,46,21,41,23,11,9,6,4,2,1,0,8
600114.SH,2,0,3,1,4,5,17,19,23,42,30,31,22,18,13,9,6,2,0,2,1
600115.SH,0,1,0,0,3,4,3,11,29,59,23,44,31,12,12,1,2,0,0,0,1
600116.SH,0,1,0,1,4,7,7,14,32,49,30,38,24,17,6,5,2,0,2,2,2
600117.SH,1,0,0,1,2,1,5,14,21,62,22,52,26,10,4,2,0,2,1,0,0
600118.SH,1,0,0,1,0,3,8,10,23,63,27,58,19,14,6,1,1,0,0,0,2
600119.SH,3,1,0,0,2,5,6,12,36,46,19,57,25,7,7,4,1,2,0,0,5
600120.SH,0,0,0,0,4,2,3,10,24,57,52,50,25,8,3,2,0,0,0,0,2
600121.SH,3,2,1,2,5,5,7,14,42,41,24,35,24,19,9,3,3,1,1,0,12
600122.SH,0,0,0,0,0,22,11,11,27,56,1,52,20,9,4,24,0,0,0,0,0
600123.SH,1,1,1,3,5,5,11,20,22,41,27,35,28,14,16,8,7,2,3,0,3
600125.SH,0,0,1,1,3,3,9,8,21,55,39,61,23,16,8,2,2,1,0,0,0
600126.SH,0,0,0,1,1,0,8,12,20,58,51,52,23,10,2,3,3,1,0,0,0
600127.SH,0,0,1,2,4,6,6,18,16,43,29,56,22,10,4,2,1,1,1,0,5
600128.SH,0,0,4,1,2,3,17,13,20,45,36,42,33,13,8,8,2,2,0,0,4
600129.SH,1,2,2,4,3,12,7,19,35,33,17,34,20,20,12,14,8,2,1,3,5
600130.SH,2,1,1,3,1,7,11,24,22,29,21,45,29,14,10,3,2,2,1,0,8
600131.SH,0,0,2,1,4,7,11,27,27,46,16,36,19,22,7,8,1,3,3,0,3
600132.SH,1,1,0,1,1,7,13,23,34,47,15,40,27,14,13,5,7,2,5,0,0
600133.SH,0,0,0,1,1,3,9,8,20,59,37,59,29,8,3,2,2,0,0,0,3
600135.SH,1,0,0,0,4,4,7,14,30,38,23,57,36,12,6,3,3,1,0,0,0
600136.SH,2,0,0,2,2,32,24,17,17,30,14,27,25,16,2,36,1,0,0,0,2
600137.SH,2,0,0,1,2,2,4,21,25,44,41,44,31,16,7,4,0,0,0,0,3
600138.SH,0,0,1,1,2,7,10,15,25,46,31,46,26,13,9,8,3,1,3,0,2
600139.SH,0,0,0,0,0,61,18,13,25,17,15,21,16,6,9,60,1,0,0,0,0
600141.SH,0,0,2,2,3,11,14,13,28,48,20,33,29,17,15,8,4,1,1,0,1
600143.SH,0,1,0,1,1,5,6,13,34,52,29,50,29,7,2,5,3,2,0,0,2
600148.SH,0,1,0,1,3,5,9,20,25,40,39,51,24,18,5,3,2,1,1,0,2
600149.SH,0,2,2,5,2,6,12,22,38,27,14,50,22,14,6,5,3,1,1,0,15
600150.SH,0,0,1,2,3,5,10,16,33,48,16,37,21,19,14,8,1,1,0,2,0
600151.SH,3,0,0,0,4,0,11,18,24,50,29,49,21,14,10,2,1,1,0,3,0
600152.SH,9,0,2,9,8,11,8,18,23,30,7,25,26,15,12,11,5,5,1,1,19
600153.SH,5,0,1,2,2,4,11,12,38,30,36,39,26,17,7,10,3,3,5,0,3
600155.SH,0,1,0,1,2,2,10,11,27,51,42,37,28,10,9,3,0,1,0,0,1
600156.SH,3,1,0,2,2,7,7,13,26,49,23,32,23,23,13,2,4,1,0,1,5
600157.SH,0,0,0,0,2,0,4,14,26,65,54,66,25,10,2,1,0,1,0,0,1
600158.SH,2,1,0,1,5,7,4,18,30,44,24,50,22,13,6,3,2,1,1,1,2
600159.SH,3,0,2,4,1,6,8,19,33,34,35,44,26,18,7,7,3,3,1,0,5
600160.SH,1,1,0,1,2,5,12,22,22,40,31,45,25,20,10,6,6,2,1,0,2
600161.SH,0,0,1,1,3,3,4,15,28,52,26,56,12,19,7,2,2,1,2,0,1
600162.SH,0,0,0,3,3,5,8,11,27,50,36,62,26,16,5,1,3,0,0,0,3
600163.SH,0,0,3,2,1,3,11,17,31,51,32,45,26,16,3,11,0,2,0,0,0
600165.SH,2,2,1,1,4,6,13,19,33,48,19,26,22,15,8,4,5,1,3,1,4
600166.SH,0,1,1,1,0,5,7,19,30,38,45,46,27,11,5,6,2,0,3,0,2
600167.SH,0,0,1,2,0,1,5,12,26,42,44,62,17,7,1,4,0,0,1,0,1
600168.SH,0,0,0,2,1,3,5,9,16,43,70,61,16,10,0,3,1,0,0,0,1
600169.SH,0,0,1,0,2,3,7,12,27,40,28,54,26,9,3,1,1,0,0,0,2
600170.SH,0,0,0,0,1,2,3,11,18,67,62,54,17,8,3,1,1,1,0,0,0
600171.SH,1,0,0,1,3,5,14,22,32,45,15,34,21,17,10,7,2,4,0,0,3
600172.SH,4,2,1,2,6,8,7,18,31,44,19,40,28,14,13,3,4,4,4,0,3
600173.SH,1,0,1,2,1,4,14,7,32,53,20,42,27,19,4,4,1,1,2,0,3
600176.SH,0,0,1,0,2,1,5,10,32,50,38,51,29,11,5,1,2,0,0,0,0
600177.SH,0,0,0,0,0,1,2,2,15,57,78,51,12,2,2,1,0,0,1,0,0
600178.SH,1,1,1,1,2,4,9,16,30,45,33,42,42,11,7,0,2,1,0,0,3
600179.SH,0,0,0,3,0,1,8,15,26,56,16,50,22,18,4,5,0,1,0,1,0
600180.SH,5,1,1,1,3,4,10,16,29,39,17,48,34,12,7,3,3,1,1,0,7
600182.SH,0,0,0,0,0,16,4,9,23,54,21,42,21,12,12,14,0,0,0,0,0
600183.SH,0,0,0,0,2,2,3,12,35,52,41,41,25,10,7,2,0,1,0,0,0
600184.SH,1,1,1,0,2,6,9,12,33,44,23,47,25,12,8,3,3,2,0,0,3
600185.SH,0,1,1,3,4,9,9,18,24,31,37,42,30,14,4,5,4,4,0,0,9
600186.SH,0,1,0,1,2,2,4,14,38,55,50,36,20,15,3,7,2,0,1,0,3
600187.SH,1,3,1,0,3,5,9,12,24,48,46,37,27,15,8,2,1,0,0,0,9
600188.SH,0,2,1,4,7,5,13,14,27,40,22,40,26,17,12,14,0,3,4,1,3
600189.SH,1,0,0,2,1,2,7,23,32,41,34,48,22,12,9,6,0,2,1,1,2
600190.SH,3,1,1,1,3,6,14,12,29,35,14,52,25,11,3,3,3,1,0,2,12
600191.SH,0,0,0,1,1,25,6,8,20,44,15,45,26,12,11,23,0,0,0,0,3
600192.SH,3,3,0,1,4,7,17,15,37,29,17,32,37,17,8,4,4,0,1,0,12
600193.SH,0,1,0,0,2,3,10,17,41,42,36,45,25,7,8,6,1,2,0,1,4
600195.SH,0,0,1,0,3,3,9,19,26,45,25,42,32,19,5,4,2,1,1,0,2
600196.SH,1,0,1,4,6,8,8,19,34,32,27,38,15,11,7,8,7,3,2,2,2
600197.SH,1,0,1,1,3,7,11,15,26,53,26,45,27,12,9,10,2,0,2,2,3
600198.SH,2,0,0,1,0,8,6,12,26,48,42,46,23,13,3,8,2,0,1,0,1
600199.SH,0,1,2,3,8,3,10,13,39,37,20,31,20,16,11,5,6,2,5,0,10
600200.SH,3,1,0,1,3,3,9,16,30,52,28,44,28,16,7,7,2,1,0,0,6
600201.SH,1,0,2,2,1,5,9,11,34,44,42,32,33,16,7,2,3,2,1,0,0
600202.SH,3,2,2,2,3,7,6,19,20,45,32,44,34,17,9,1,4,1,1,0,8
600203.SH,1,1,0,0,0,2,7,19,35,53,20,38,33,10,6,2,0,1,0,0,1
600206.SH,0,3,1,0,1,2,12,18,35,44,23,40,27,11,11,4,7,0,1,1,1
600207.SH,2,1,0,0,4,6,12,16,32,41,35,47,24,21,3,6,4,2,0,0,5
600208.SH,0,0,0,0,0,1,6,7,19,57,33,44,20,8,1,1,2,0,0,0,1
600210.SH,0,1,1,1,1,9,4,20,23,62,35,30,24,14,8,3,3,3,0,0,2
600211.SH,1,1,0,3,3,4,11,16,23,39,33,55,21,12,9,4,3,0,0,1,3
600212.SH,1,1,1,5,6,5,8,29,26,31,10,28,19,20,15,6,4,7,3,1,10
600213.SH,5,1,3,3,8,9,14,17,32,32,11,32,18,16,11,6,3,3,0,0,22
600215.SH,1,0,2,1,3,5,10,17,28,51,32,33,30,11,12,3,2,2,0,0,6
600216.SH,0,1,0,1,2,7,10,14,27,44,32,54,26,12,9,3,2,0,0,0,2
600217.SH,1,0,0,1,2,3,7,12,24,64,46,41,21,11,2,5,3,1,0,0,1
600218.SH,1,0,0,5,4,2,13,19,25,40,27,61,25,12,6,3,2,1,1,1,3
600219.SH,0,2,1,0,0,7,7,15,24,60,18,53,26,10,9,5,0,0,1,0,1
600220.SH,3,1,0,2,3,6,10,14,33,41,39,46,18,13,6,8,1,3,0,0,10
600221.SH,0,0,0,0,1,2,3,9,30,78,51,53,16,11,5,7,0,0,0,0,2
600222.SH,6,0,0,2,1,6,8,21,31,40,26,47,22,9,10,6,1,1,0,1,8
600223.SH,2,0,1,3,2,6,11,17,36,41,28,33,31,17,10,2,2,1,2,0,7
600225.SH,2,0,0,0,3,3,7,14,32,41,41,48,17,16,11,8,1,0,1,1,8
600226.SH,0,0,0,0,0,6,6,4,27,42,31,34,27,12,8,6,0,0,0,0,0
600227.SH,0,0,2,0,2,1,6,17,24,51,24,34,33,5,8,3,1,0,0,0,2
600228.SH,1,1,2,2,2,6,11,13,20,51,31,51,22,9,8,4,2,0,0,0,10
600229.SH,0,0,0,0,1,2,4,9,23,58,45,53,32,8,2,1,0,0,1,0,1
600230.SH,4,1,0,4,7,8,9,15,35,30,26,38,25,17,11,5,8,5,2,0,7
600231.SH,0,0,2,0,2,1,6,15,16,43,64,47,27,9,2,1,1,1,0,0,2
600232.SH,2,1,0,0,2,5,9,16,16,45,24,53,33,13,7,3,0,0,1,0,4
600233.SH,1,0,1,2,2,2,11,23,26,49,21,32,25,15,12,7,3,3,1,0,4
600234.SH,0,1,2,1,1,4,11,12,40,51,28,45,31,9,12,1,2,2,2,0,2
600235.SH,0,0,1,0,1,8,8,11,26,41,47,61,19,11,6,5,0,0,0,0,3
600236.SH,0,0,0,2,1,2,4,14,24,59,44,55,27,6,3,2,2,0,0,1,1
600237.SH,2,0,1,1,1,9,13,22,37,32,23,43,27,20,10,2,4,0,1,0,5
600238.SH,3,1,2,3,7,9,7,19,34,28,16,44,27,19,5,7,2,1,1,0,11
600239.SH,0,0,0,0,0,6,11,10,29,50,58,52,17,12,6,10,0,0,0,0,0
600241.SH,0,0,0,0,0,22,3,17,12,44,36,40,27,18,9,14,0,0,0,0,0
600242.SH,0,0,0,0,0,27,19,19,17,40,29,32,35,9,9,26,0,0,0,0,0
600243.SH,1,1,4,2,1,6,10,18,40,26,21,36,30,16,8,0,1,3,0,0,10
600246.SH,4,2,1,1,3,4,12,18,28,42,30,37,20,20,8,8,2,2,4,1,1
600248.SH,0,1,0,3,5,3,9,16,36,41,18,40,24,22,7,3,4,3,0,0,3
600249.SH,2,0,1,0,3,4,6,14,32,37,40,53,24,15,7,3,0,0,0,1,4
600250.SH,5,0,2,2,4,2,7,15,33,37,22,56,28,17,9,1,2,1,1,0,10
600251.SH,2,0,0,1,9,5,8,12,22,48,25,43,29,11,10,3,3,3,0,0,4
600252.SH,0,0,0,1,4,3,7,11,21,46,28,56,27,4,6,0,2,0,0,0,0
600255.SH,1,0,0,2,2,7,8,18,28,49,19,44,22,18,8,6,1,0,0,0,5
600256.SH,1,3,2,0,4,6,13,26,25,36,19,38,27,12,14,10,4,6,6,0,3
600257.SH,2,2,1,2,4,6,13,10,27,39,17,51,23,12,14,5,1,0,0,0,5
600258.SH,0,0,1,2,3,7,10,21,29,37,30,38,31,16,9,7,2,1,0,3,1
600259.SH,2,0,1,1,3,6,9,20,34,49,14,43,26,11,5,6,6,2,0,2,6
600261.SH,0,0,0,0,1,0,3,11,21,58,56,57,24,9,1,0,1,0,0,0,0
600262.SH,2,0,0,2,3,8,4,21,26,47,29,29,28,16,7,5,3,1,1,1,2
600265.SH,0,0,0,0,0,16,8,11,12,48,38,41,18,12,7,13,0,0,0,0,0
600266.SH,1,1,0,1,3,5,5,14,27,47,36,44,18,17,9,8,0,2,0,0,2
600267.SH,2,1,0,1,4,6,7,14,41,46,20,48,25,6,11,2,4,2,0,2,6
600268.SH,0,1,2,1,7,4,11,16,32,42,15,47,25,11,9,5,4,0,0,0,7
600269.SH,0,0,0,0,1,2,1,5,16,70,20,61,14,6,2,1,2,1,0,0,0
600271.SH,0,0,0,0,2,3,5,11,15,64,43,39,26,9,4,3,0,1,1,0,0
600272.SH,8,2,4,1,4,8,19,17,26,24,16,41,25,15,6,8,5,4,0,0,20
600273.SH,0,0,1,0,2,1,10,11,24,35,46,63,27,9,4,1,0,0,0,0,0
600276.SH,1,0,0,1,2,1,6,13,38,54,32,34,25,10,14,3,3,0,0,0,2
600277.SH,3,0,2,3,4,4,11,20,30,40,31,42,15,18,8,6,5,4,0,1,6
600278.SH,1,0,0,0,2,1,4,10,24,50,65,45,16,14,1,3,3,0,0,0,1
600279.SH,0,0,2,0,1,2,6,10,29,52,37,50,28,14,2,2,3,1,0,0,3
600280.SH,1,1,1,3,2,5,8,18,28,41,28,54,21,13,5,7,6,1,1,1,3
600281.SH,0,0,2,1,2,4,8,15,35,51,32,44,26,18,4,3,1,1,1,0,4
600282.SH,1,0,0,0,0,4,2,13,16,60,52,49,30,10,1,3,2,1,0,0,1
600283.SH,2,1,2,2,4,4,8,22,26,45,16,33,23,16,5,5,4,1,2,0,9
600284.SH,2,0,0,1,2,3,4,14,19,55,24,47,20,9,6,3,3,2,0,0,4
600285.SH,1,1,0,2,3,3,9,12,35,43,18,53,19,17,8,5,6,2,0,0,0
600287.SH,0,1,1,1,2,2,6,16,23,54,31,44,39,16,6,2,1,1,0,0,2
600288.SH,0,0,0,0,2,3,4,22,22,37,55,54,19,10,9,2,1,1,0,0,1
600289.SH,0,0,0,0,0,5,6,12,32,43,61,49,18,8,7,3,0,0,0,0,0
600290.SH,0,0,0,0,0,7,6,14,39,57,25,29,11,13,8,16,0,0,0,0,0
600292.SH,1,1,0,0,2,2,5,12,23,60,42,51,27,14,4,0,1,0,0,0,0
600293.SH,2,0,0,1,2,4,8,12,35,56,17,46,26,15,4,4,2,1,0,0,3
